GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201910832,2019-10-27T13:00:00,1,2019,8,LAR,CIN,HOME,21,8,34,Wembley Stadium,Grass,37,28,4,42.3,-11,3,14,7,0,0,24,15,27:17:00,17,5,11,0,50,414,6.4,2,23,86,2.9,1,27,15,328,2,0,10.6,19.3,48.3,105.1,11,5,47.4,0,0,0,2,1,0,0,0,7,52,0,0,0,0,5,6,0,4,196,39.1,0,0,0,0,10,0,0,0,28,38,32:43:00,21,4,13,3,70,353,4,1,19,92,3.6,0,46,28,262,1,0,4.4,7.2,54.2,73.6,16,5,29.3,5,3,58.8,3,1,0,0,0,5,35,0,0,4,28,2,1,0,4,183,36.6,0,0,0,44,0,3,5,4,32.1,10.8,0,22,0,-4,-6,-4,2.9,7.5,6.8,4,4,4,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,12,0,0,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,47,11,4,28,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,33,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,Rams,Sunday,27,50,993001395,0,0,32,7,2019-10-27T00:00:00,2019-10-27T13:00:00,17095,32,7,17095
201910813,2019-10-27T16:25:00,1,2019,8,LV,HOU,AWAY,21,24,51,NRG Stadium,Artificial,56,50,5,45.8,3.5,7,7,7,3,0,21,5,24:07:00,13,4,8,0,47,333,5.5,2,20,82,3.1,0,26,16,251,2,0,7.4,13.9,52.9,110.1,11,4,36.7,0,0,0,1,1,0,0,2,9,88,0,0,0,0,3,5,0,5,257,42.9,0,0,0,7,3,3,14,0,31,47,35:53:00,26,5,15,4,65,342,4,2,28,115,3.2,0,34,24,227,2,0,5.1,7.5,61,99.5,12,5,37.8,1,1,88.1,4,2,0,0,28,5,44,0,0,2,19,1,4,0,3,182,45.6,0,0,0,88.1,0,2,2,2,19.3,7.4,0,52.9,0,-3,-2,-3,19.1,2.6,5.5,4,3,3,0,0,2,2,0,0,0,0,0,1,1,0,2,2,1,16,0,0,5,5,4,0,0,2,2,0,0,0,0,0,2,2,0,3,28,1,19,0,0,50,11,2,19,4,1,0,0,0,0,0,0,2,0,16,0,0,0,0,0,28,22,0,0,6,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,TRUE,Raiders,Sunday,26,37,993001402,0,0,25,13,2019-10-27T00:00:00,2019-10-27T16:25:00,17098,25,13,17098
201910828,2019-10-28T20:15:00,1,2019,8,MIA,PIT,AWAY,12,24,41,Heinz Field,Grass,46,28,4,38.3,11.9,14,0,0,0,0,21,37,24:42:00,14,3,9,1,50,203,3.1,2,17,53,2.5,0,30,19,150,2,2,3.9,6.3,54.4,61.2,6,2,33,2,0,0,2,2,0,0,31,4,40,2,2,3,18,6,5,0,2,82,41,3,1,-3,0,10,7,10,0,31,16,35:18:00,19,5,11,2,59,347,4.6,2,26,139,4.2,1,32,18,208,2,1,5.1,10.4,49,72.8,11,5,40.7,1,0,0,2,1,0,0,6,7,62,0,0,2,13,8,3,0,2,123,41.1,1,3,2,88.1,0,-2,2,-2,18.2,18.6,10.5,44,0,2,-2,2,18.6,23.2,4.1,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,31,3,73,1,0,5,3,2,0,0,2,2,0,0,0,0,0,2,2,0,1,2,1,22,2,5,45,14,2,13,6,1,0,0,0,0,0,0,17,0,21,0,0,0,0,0,39,11,3,18,3,2,2,0,0,0,0,0,2,0,22,0,0,0,0,0,TRUE,Dolphins,Monday,33,33,993001408,0,0,19,28,2019-10-28T00:00:00,2019-10-28T20:15:00,17103,19,28,17103
201910820,2019-10-24T20:20:00,1,2019,8,MIN,WAS,HOME,17,7,28,U.S. Bank Stadium,Artificial,28,23,4,36.6,-14.5,3,10,3,3,0,32,32,36:36:00,19,8,7,2,59,382,5,1,33,142,3.3,1,23,20,241,0,0,8.1,10.5,78,97.3,13,6,47,2,1,29.3,3,1,0,0,4,5,65,1,1,2,11,5,5,0,0,0,0,1,2,1,0,6,3,0,0,20,21,23:24,12,2,8,1,36,190,4.1,0,14,75,4.1,0,19,13,115,0,1,4.8,6.8,62.9,59.7,5,2,25.2,0,0,0,2,0,0,0,0,3,41,1,1,3,28,3,3,0,2,94,47.1,2,1,-1,22,0,2,2,1,33,21.1,10.3,0,0,-2,-2,-1,8.1,12.2,14.1,5,4,3,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,1,4,3,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,48,0,0,28,14,3,28,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,2,11,0,1,1,0,0,0,0,0,0,0,27,0,0,0,0,0,TRUE,Vikings,Thursday,26,22,993001381,0,0,20,35,2019-10-24T00:00:00,2019-10-24T20:20:00,17089,20,35,17089
201910821,2019-10-27T16:25:00,1,2019,8,NE,CLE,HOME,24,11,40,Gillette Stadium,Artificial,47,40,11,37.9,-8.4,17,0,7,3,0,28,13,32:15:00,17,4,9,2,58,280,3.7,2,24,70,2.3,0,32,18,211,2,0,5.1,10.6,49,83.3,14,4,27.5,2,2,88.1,5,2,0,0,34,3,28,0,0,2,18,5,5,0,4,200,40,0,2,2,0,7,3,3,0,24,40,27:45:00,13,4,7,1,51,273,4.1,1,19,140,5.6,0,27,18,133,1,1,3.8,5.9,56.8,64.7,11,2,22,1,0,0,1,0,0,0,2,11,75,2,2,4,38,3,6,0,3,157,39.2,2,0,-3,29.3,0,2,-2,2,24.1,17.1,7.7,0,0,-3,2,-2,26.1,8,12.2,5,3,2,0,0,2,2,0,0,0,0,0,3,2,1,1,6,2,37,1,4,3,2,1,0,0,1,1,0,0,0,0,0,2,2,0,2,2,2,41,0,0,41,16,4,38,2,1,2,23,1,0,0,0,6,0,21,0,0,0,0,0,47,16,2,18,2,0,0,0,0,0,1,0,2,0,23,0,0,0,0,0,TRUE,Patriots,Sunday,34,32,993001405,0,0,21,8,2019-10-27T00:00:00,2019-10-27T16:25:00,17101,21,8,17101
201910822,2019-10-27T13:00:00,1,2019,8,NO,ARI,HOME,27,7,40,Mercedes-Benz Superdome,Artificial,62,54,5,42.7,-11,0,10,7,14,0,33,52,37:59:00,25,6,18,0,63,449,5.5,3,26,121,3.6,1,38,30,329,2,1,6.8,8.5,69.7,102.5,11,5,51.4,0,0,0,5,3,0,0,15,2,13,0,0,0,0,2,3,0,2,78,38.8,1,0,-1,3,3,3,0,0,19,1,22:01,8,2,6,0,43,209,3.7,0,9,35,2.8,0,30,17,174,0,0,4.5,8.1,49.2,64.1,11,2,14.7,2,0,0,2,0,0,0,6,4,31,0,0,3,20,3,3,0,4,210,41.9,0,1,1,58.8,0,-1,0,3,32.1,6.1,0,0,0,1,0,-4,12.2,7.2,8.1,5,5,4,0,0,3,3,0,0,0,0,0,2,1,0,2,15,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,2,2,0,1,6,1,34,1,0,27,6,2,11,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,43,19,0,0,2,0,0,0,0,0,0,0,6,0,34,0,0,0,0,0,TRUE,Saints,Sunday,38,33,993001397,0,0,22,1,2019-10-27T00:00:00,2019-10-27T13:00:00,17096,22,1,17096
201910811,2019-10-27T13:00:00,1,2019,8,NYG,DET,AWAY,23,27,57,Ford Field,Artificial,51,42,9,43.2,4.7,0,13,6,7,0,26,41,30:47:00,21,4,13,3,60,326,4.2,3,21,70,2.6,0,36,25,255,3,0,5.5,8.1,60.2,106.6,11,5,51.4,2,0,0,2,2,0,0,11,4,39,1,1,2,28,5,5,0,2,119,39.6,1,2,1,14,3,7,7,0,26,11,29:13:00,15,2,11,1,54,330,4.7,3,22,52,1.9,0,28,22,278,2,1,7.7,11.1,68.8,111,12,6,50.3,0,0,0,1,1,0,0,15,5,66,1,1,3,23,5,4,0,2,78,38.8,2,1,-1,58.8,0,0,2,1,24.7,14.7,6.8,88.1,0,0,-2,-1,18.3,12,8.6,4,3,3,0,0,2,2,0,2,0,0,0,0,0,0,1,2,5,108,1,8,5,2,0,0,0,3,3,0,0,0,0,0,2,1,0,1,3,0,0,0,0,40,11,3,23,1,1,1,0,0,0,0,0,2,0,26,0,0,0,0,0,49,9,2,28,5,2,1,11,1,0,0,0,3,0,0,0,0,0,0,0,TRUE,Giants,Sunday,39,32,993001384,0,0,23,11,2019-10-27T00:00:00,2019-10-27T13:00:00,17093,23,11,17093
201910815,2019-10-27T13:00:00,1,2019,8,NYJ,JAX,AWAY,13,26,44,TIAA Bank Field,Grass,74,88,7,35.2,5.4,7,0,0,8,0,23,34,26:39:00,13,2,9,2,46,188,3.2,2,12,41,2.6,0,26,19,147,2,2,4.3,6.2,61.7,58.4,7,2,19.6,2,1,44,1,1,0,0,0,8,73,0,0,6,45,5,7,0,4,217,43.3,2,1,-2,13,6,3,7,0,29,19,33:21:00,19,3,11,3,62,343,4.3,2,30,98,2.6,0,30,19,245,2,0,6.4,11.1,57,105.3,15,6,41.5,1,0,0,3,2,0,0,44,7,62,1,1,2,1,11,7,0,3,135,33.7,1,2,2,88.1,0,-6,0,-5,23.3,14.7,21.1,44,0,5,0,5,56.6,30.1,4.3,2,2,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,27,0,0,5,5,4,0,0,2,2,0,0,0,0,0,2,2,0,4,22,2,43,2,22,45,18,2,1,3,2,1,0,0,0,0,0,0,0,19,0,0,0,0,0,26,21,6,45,2,1,0,0,0,0,0,0,21,0,22,0,0,0,0,0,TRUE,Jets,Sunday,33,32,993001390,0,0,24,15,2019-10-27T00:00:00,2019-10-27T13:00:00,17097,24,15,17097
201910804,2019-10-27T13:00:00,1,2019,8,PHI,BUF,AWAY,27,11,44,New Era Field,Artificial,49,88,17,34.8,0.8,3,8,13,7,0,31,50,35:57:00,19,8,8,1,60,327,4.3,3,36,192,4.1,2,21,15,135,1,0,5,7,62.4,89.5,13,6,47,2,0,0,3,2,0,0,5,3,39,1,1,2,17,9,5,0,3,162,40.5,1,1,0,0,7,6,0,0,21,2,24:03:00,14,4,7,2,51,223,3.4,2,18,86,3.8,0,30,14,137,2,0,3.6,7.5,41.5,70.4,13,5,35.2,2,0,0,1,1,0,0,0,6,50,1,1,3,12,4,8,0,5,226,37.7,1,1,0,66.1,0,5,-4,1,26.4,25.5,11.1,88.1,0,-5,3,-1,21.5,16.3,8.1,5,4,3,0,0,2,2,0,0,0,1,1,1,1,0,1,5,2,35,0,0,2,2,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,2,44,0,0,32,8,3,12,2,2,1,0,0,0,0,0,5,0,21,0,0,0,0,0,45,22,2,17,3,2,1,0,0,0,0,0,0,0,28,0,0,0,0,0,TRUE,Eagles,Sunday,24,33,993001392,0,0,26,4,2019-10-27T00:00:00,2019-10-27T13:00:00,17091,26,4,17091
201910828,2019-10-28T20:15:00,1,2019,8,PIT,MIA,HOME,24,12,41,Heinz Field,Grass,46,28,4,38.3,-11.9,0,10,7,10,0,31,16,35:18:00,19,5,11,2,59,347,4.6,2,26,139,4.2,1,32,18,208,2,1,5.1,10.4,49,72.8,11,5,40.7,1,0,0,2,1,0,0,6,7,62,0,0,2,13,8,3,0,2,123,41.1,1,3,2,14,0,0,0,0,21,37,24:42:00,14,3,9,1,50,203,3.1,2,17,53,2.5,0,30,19,150,2,2,3.9,6.3,54.4,61.2,6,2,33,2,0,0,2,2,0,0,31,4,40,2,2,3,18,6,5,0,2,82,41,3,1,-3,44,0,2,-2,2,18.6,23.2,5.3,88.1,0,-2,2,-2,18.2,18.6,8.1,5,3,2,0,0,2,2,0,0,0,0,0,2,2,0,1,2,1,22,2,5,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,31,3,73,1,0,39,11,3,18,3,2,2,0,0,0,0,0,2,0,22,0,0,0,0,0,45,14,2,13,6,1,0,0,0,0,0,0,17,0,21,0,0,0,0,0,TRUE,Steelers,Monday,33,33,993001409,0,0,28,19,2019-10-28T00:00:00,2019-10-28T20:15:00,17103,28,19,17103
201910802,2019-10-27T13:00:00,1,2019,8,SEA,ATL,AWAY,24,18,47,Mercedes-Benz Stadium,Artificial,61,43,8,44,-6.6,3,21,0,3,0,26,11,29:13:00,16,7,7,0,48,284,4.6,2,29,133,3.6,1,18,12,151,2,0,6.7,10.7,61.7,114,7,2,29.3,0,0,0,2,2,0,0,6,7,53,0,0,2,9,5,5,0,3,175,43.9,0,2,2,0,0,11,9,0,26,41,30:47:00,26,3,21,2,63,449,5.6,2,15,61,3.2,1,46,34,389,1,1,6.6,8.8,66.1,86.6,7,2,29.3,1,1,88.1,2,1,0,0,6,4,35,2,2,2,17,3,2,0,1,32,31.7,2,0,-3,88.1,0,2,3,0,36.3,11.5,9.1,29.3,0,-3,-4,0,7.1,16,2.9,5,5,4,0,0,2,2,0,0,0,0,0,2,2,0,0,0,1,19,1,1,4,3,2,0,0,0,0,0,3,1,0,0,3,2,0,2,6,1,19,0,0,41,23,2,15,2,2,2,5,0,0,0,0,0,0,19,0,0,0,0,0,32,21,2,9,2,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,TRUE,Seahawks,Sunday,19,48,993001388,0,0,30,2,2019-10-27T00:00:00,2019-10-27T13:00:00,17090,30,2,17090
201910831,2019-10-27T16:05:00,1,2019,8,SF,CAR,HOME,45,11,64,Levi's Stadium,Grass,56,43,9,35.7,-3.5,14,13,14,10,0,29,1,33:01:00,21,8,11,2,56,342,4.8,5,33,204,4.7,4,19,16,137,2,1,5.5,6.8,72.1,94.8,8,4,44,0,0,0,4,3,0,0,105,3,27,0,0,2,17,7,7,0,2,107,35.5,1,2,2,3,0,10,0,0,23,52,26:59:00,11,3,6,0,56,203,2.9,1,17,115,5.3,1,33,17,88,0,2,2.1,4.1,45.3,20.8,11,2,13.6,2,0,0,0,0,0,0,1,7,62,0,0,5,51,3,6,1,5,276,39.4,2,1,-2,70.5,0,4,1,3,41.8,18.1,12,0,0,-4,-1,-4,18.6,14.1,14,8,5,2,0,0,5,5,0,1,0,0,0,1,1,0,5,43,0,0,2,62,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,130,1,1,43,7,5,51,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,47,12,2,17,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,TRUE,49ers,Sunday,22,39,993001401,0,0,31,5,2019-10-27T00:00:00,2019-10-27T16:05:00,17099,31,5,17099
201910834,2019-10-27T13:00:00,1,2019,8,TB,TEN,AWAY,20,24,50,Nissan Stadium,Grass,47,41,4,39.6,1.6,3,12,8,0,0,27,29,31:33:00,20,4,15,1,67,343,4,2,26,93,2.7,0,38,19,249,2,2,5.1,11.9,43,58.4,13,5,41.1,2,1,44,3,2,0,0,41,7,77,2,2,2,16,4,8,0,2,114,37.9,3,1,-3,14,3,3,7,0,25,24,28:27:00,14,2,9,2,50,217,3.3,2,19,63,2.6,0,29,19,153,2,0,4.1,6.4,56,94.6,11,4,33.9,1,0,0,2,2,0,0,20,5,68,1,1,2,17,5,5,0,4,218,43.7,1,3,2,44,0,-2,2,0,41.9,12.2,6.5,88.1,0,2,-3,0,20.5,13.4,6.4,5,5,4,0,0,0,0,0,3,1,0,0,2,2,0,2,40,2,41,0,0,5,4,3,0,0,2,2,0,0,0,0,0,2,2,0,0,0,1,40,2,20,34,17,2,17,6,2,1,2,0,0,0,0,35,0,22,0,0,0,0,0,40,27,2,16,6,1,2,0,0,0,0,0,0,0,40,0,0,0,0,0,TRUE,Buccaneers,Sunday,41,32,993001398,0,0,33,34,2019-10-27T00:00:00,2019-10-27T13:00:00,17094,33,34,17094
201910834,2019-10-27T13:00:00,1,2019,8,TEN,TB,HOME,24,20,50,Nissan Stadium,Grass,47,41,4,39.6,-1.8,14,3,3,7,0,25,24,28:27:00,14,2,9,2,50,217,3.3,2,19,63,2.6,0,29,19,153,2,0,4.1,6.4,56,94.6,11,4,33.9,1,0,0,2,2,0,0,20,5,68,1,1,2,17,5,5,0,4,218,43.7,1,3,2,3,12,8,0,0,27,29,31:33:00,20,4,15,1,67,343,4,2,26,93,2.7,0,38,19,249,2,2,5.1,11.9,43,58.4,13,5,41.1,2,1,44,3,2,0,0,41,7,77,2,2,2,16,4,8,0,2,114,37.9,3,1,-3,88.1,0,2,-3,0,20.5,13.4,8.3,44,0,-2,2,0,41.9,12.2,5,5,4,3,0,0,2,2,0,0,0,0,0,2,2,0,0,0,1,40,2,20,5,5,4,0,0,0,0,0,3,1,0,0,2,2,0,2,40,2,41,0,0,40,27,2,16,6,1,2,0,0,0,0,0,0,0,40,0,0,0,0,0,34,17,2,17,6,2,1,2,0,0,0,0,35,0,22,0,0,0,0,0,TRUE,Titans,Sunday,32,41,993001399,0,0,34,33,2019-10-27T00:00:00,2019-10-27T13:00:00,17094,34,33,17094
201910820,2019-10-24T20:20:00,1,2019,8,WAS,MIN,AWAY,7,17,28,U.S. Bank Stadium,Artificial,28,23,4,36.6,14.5,0,6,3,0,0,20,21,23:24,12,2,8,1,36,190,4.1,0,14,75,4.1,0,19,13,115,0,1,4.8,6.8,62.9,59.7,5,2,25.2,0,0,0,2,0,0,0,0,3,41,1,1,3,28,3,3,0,2,94,47.1,2,1,-1,3,10,3,3,0,32,32,36:36:00,19,8,7,2,59,382,5,1,33,142,3.3,1,23,20,241,0,0,8.1,10.5,78,97.3,13,6,47,2,1,29.3,3,1,0,0,4,5,65,1,1,2,11,5,5,0,0,0,0,1,2,1,0,0,-2,-2,-1,8.1,12.2,16,22,0,2,2,1,33,21.1,8,3,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,48,0,0,5,4,3,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,1,4,43,31,2,11,0,1,1,0,0,0,0,0,0,0,27,0,0,0,0,0,28,14,3,28,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,Football Team,Thursday,22,26,993001380,0,0,35,20,2019-10-24T00:00:00,2019-10-24T20:20:00,17089,35,20,17089
201910901,2019-10-31T20:20:00,1,2019,9,ARI,SF,HOME,12,13,53,U of Phoenix Stadium,Grass,27,21,1,20.8,2.4,7,0,7,11,0,12,14,25:29:00,4,2,2,0,24,171,1.6,1,11,73,1.5,0,11,4,98,0,0,2,2.8,33.9,59.5,2,0,12,0,0,0,1,0,0,0,4,2,31,0,0,1,18,1,2,0,1,121,24.2,0,0,0,7,14,7,0,0,16,15,34:31:00,10,1,3,0,33,197,1.4,1,15,48,0.8,0,18,13,148,1,0,1.9,2.5,36.3,65.2,4,3,31,0,0,47.9,0,0,0,0,12,2,36,0,0,0,2,1,1,0,1,111,22.1,0,0,0,31.9,0,0,0,-1,12.4,3,11.1,47.9,0,-1,-1,0,12.5,2.5,0.6,1,1,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,1,4,1,26,0,0,1,0,0,0,-1.6,1,1,0,0,0,0,0,0,0,0,1,12,1,34,0,0,26,3,0,2,1,0,0,0,0,0,0,0,2,0,14,0,0,0,0,-12,19,3,1,18,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,-8,TRUE,Cardinals,Thursday,13,18,993001411,0,0,1,31,2019-10-31T00:00:00,2019-10-31T20:20:00,17104,1,31,17104
201910903,2019-11-03T20:20:00,1,2019,9,BAL,NE,HOME,18,5,57,M&T Bank Stadium,Grass,17,12,0,21.1,0.7,10,7,7,13,0,18,0,37:01:00,12,3,3,1,31,178,1.3,1,20,101,1.2,1,11,4,78,0,0,1.6,2.2,35.4,51.5,2,1,24,0,0,47.9,1,1,0,0,48,1,16,0,0,0,0,2,1,0,0,47,23.5,0,0,0,0,13,7,0,0,11,28,22:59,11,1,4,0,31,164,1.2,0,4,35,1,0,22,14,128,0,0,1.3,2,31.2,37.8,3,1,18.4,0,0,0,1,0,0,0,0,2,23,0,0,0,4,1,1,0,1,112,22.3,0,0,0,47.9,0,2,0,0,4,4.8,4.2,24,0,-3,0,0,2.2,2.9,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,18,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,22,3,0,4,1,0,0,34,0,0,0,0,2,0,3,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,TRUE,Ravens,Sunday,11,23,993001435,0,0,3,21,2019-11-03T00:00:00,2019-11-03T20:20:00,17116,3,21,17116
201910904,2019-11-03T13:00:00,1,2019,9,BUF,WAS,HOME,11,2,33,New Era Field,Artificial,18,11,2,17.7,-5,10,7,0,7,0,15,23,31:47:00,4,2,2,0,29,128,1,1,19,58,0.7,0,5,3,70,0,0,1.7,2.4,33.5,51.5,3,1,24,0,0,24,1,1,0,0,0,0,5,0,0,0,3,1,2,0,1,57,19.2,0,0,0,0,6,3,0,0,13,3,28:13:00,3,1,2,0,23,116,1.1,0,11,61,1.3,0,11,3,56,0,0,1.2,1.8,32.7,38.7,3,0,4.2,0,0,0,0,0,0,0,0,1,3,0,0,1,13,0,1,0,1,82,16.5,0,0,0,35.9,0,0,0,0,16.7,3.5,9.1,0,0,-1,-1,-1,3.5,2.1,3.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,27,0,0,18,12,1,13,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,23,3,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,TRUE,Bills,Sunday,11,12,993001423,0,0,4,35,2019-11-03T00:00:00,2019-11-03T13:00:00,17106,4,35,17106
